qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred,probe_correct,token_head_pred,token_head_conf,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,token_head_correct
lapchole__2667503,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:07,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,4,False,4,0.4751413008980219,False,5.1743008953053504e-05,0.0017134931404143572,0.050075605511665344,0.28816524147987366,0.4751041531562805,0.15424373745918274,0.02680354379117489,0.002493117703124881,0.0010392861440777779,0.00023189609055407345,0.0,0.0,0.0,False
lapchole__2667540,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:44,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,4,False,4,0.4717263820907816,False,5.468557355925441e-05,0.0013249102048575878,0.030154814943671227,0.1735289990901947,0.4717006981372833,0.28610092401504517,0.03416988253593445,0.0019277329556643963,0.0008035987266339362,0.00017930709873326123,0.0,0.0,0.0,False
lapchole__2667512,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:16,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,4,True,4,0.5462093784723746,False,4.632522905012593e-05,0.000930467271246016,0.008828026242554188,0.12186715006828308,0.5461706519126892,0.25799277424812317,0.05756596475839615,0.004170064348727465,0.0019697989337146282,0.0003878764109686017,0.0,0.0,0.0,True
lapchole__2667645,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:22:42,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,6,False,5,0.4221120351487592,False,3.36307602992747e-05,0.0006345659494400024,0.001954600913450122,0.021013937890529633,0.17594754695892334,0.4220762252807617,0.3287132978439331,0.039259202778339386,0.008759912103414536,0.001522244536317885,0.0,0.0,0.0,True
lapchole__2667730,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:24:09,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,5,False,4,0.4510752596187084,False,8.621252345619723e-05,0.001118021085858345,0.00936107523739338,0.14643186330795288,0.45104190707206726,0.30999627709388733,0.06916952133178711,0.00936107523739338,0.0026819929480552673,0.000678114069160074,0.0,0.0,0.0,False
lapchole__2666172,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:24:47,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,4,False,1,0.431465287293078,True,6.423008017009124e-05,0.4314406045517834,0.179866760969162,0.14008037745952606,0.179866760969162,0.05153269320726395,0.011498497799038887,0.0025656616780906916,0.002264188602566719,0.0007350744563154876,1.9587255194472488e-05,3.4037545441357986e-06,4.9524336435711005e-06,True
lapchole__2666127,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:23:44,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,3,False,3,0.5350273265152858,False,4.004660513601266e-05,0.004628757946193218,0.3677077889442444,0.5350116491317749,0.07240595668554306,0.016155952587723732,0.003181295469403267,0.0004878675099462271,0.00026113667991012335,9.024641622090712e-05,0.0,0.0,0.0,False
lapchole__2666001,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:21:27,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,4,True,4,0.5199241448656053,False,1.8382284906692803e-05,0.00041837888420559466,0.003969468176364899,0.06209293380379677,0.5198977589607239,0.31533393263816833,0.09034467488527298,0.005096898414194584,0.0024076043628156185,0.00036921806167811155,0.0,0.0,0.0,True
lapchole__2666335,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:28:26,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,5,True,4,0.395650868080864,False,3.802440551226027e-05,0.001616838970221579,0.017382657155394554,0.239960178732872,0.3956274390220642,0.27191048860549927,0.06067143380641937,0.00930426549166441,0.00266571668908,0.000763740623369813,0.0,0.0,0.0,False
lapchole__2666527,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:21:53,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9977138696919358,True,6.525522167066811e-06,0.9977130886931892,0.00218248856253922,8.462426194455475e-05,1.010692631098209e-05,1.2071002402080921e-06,5.356475298867736e-07,1.7389928075317584e-07,2.6934046104543086e-07,1.970537084616808e-07,9.618096701822891e-11,3.323925123583963e-11,7.490581113478287e-11,True
lapchole__2666409,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:11,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9703640305677524,False,1.1857018762384541e-05,0.0030884358566254377,0.9703576564788818,0.025859154760837555,0.0006081489846110344,4.689542038249783e-05,1.1857018762384541e-05,3.616186404542532e-06,3.616186404542532e-06,2.193327873101225e-06,0.0,0.0,0.0,True
lapchole__2667753,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:24:48,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.618646947147244,True,0.011329671368002892,0.6185783555756352,0.20082323253154755,0.09486217796802521,0.06519775837659836,0.006871793419122696,0.0013531362637877464,0.00038768001832067966,0.0003421264118514955,0.00014261950855143368,4.539253220741384e-07,4.2221628833351135e-08,7.888038572722151e-08,True
lapchole__2667710,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:23:48,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,5,False,4,0.40372138203393515,False,7.248662586789578e-05,0.003492601215839386,0.09007537364959717,0.31439393758773804,0.40368980169296265,0.1485091894865036,0.03313687816262245,0.004484588745981455,0.0016497879987582564,0.0004171317268628627,0.0,0.0,0.0,False
lapchole__2667692,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:23:29,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.3879287608114769,False,6.965183274587616e-05,0.0013989944709464908,0.028099555522203445,0.3879023790359497,0.3879023790359497,0.1617017686367035,0.028099555522203445,0.0033560132142156363,0.0010895380983129144,0.0003121578774880618,0.0,0.0,0.0,True
lapchole__2667594,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:21:40,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,5,False,5,0.40393569312682914,False,2.3545639123767614e-05,0.0006072500254958868,0.0016506767133250833,0.013820946216583252,0.24498215317726135,0.40390726923942566,0.3145633041858673,0.012196943163871765,0.007397819776087999,0.000779724505264312,0.0,0.0,0.0,False
lapchole__2667794,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:26:25,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,4,False,4,0.34372249616942774,False,0.002315635560080409,0.015099841170012951,0.041045624762773514,0.18395371735095978,0.3436707854270935,0.23620125651359558,0.11157356947660446,0.041045624762773514,0.019388580694794655,0.005554920993745327,0.0,0.0,0.0,False
lapchole__2667660,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:22:57,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,6,True,5,0.45002150413938147,False,5.553131632041186e-05,0.0009843161096796393,0.001263887039385736,0.009338931180536747,0.10040298104286194,0.449974924325943,0.3504408299922943,0.06900589168071747,0.01539729442447424,0.0030319071374833584,0.0,0.0,0.0,False
lapchole__4658475,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:07:41,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.9739008963119266,True,3.901948002749123e-05,0.9738973246483194,0.022903870791196823,0.002414050279185176,0.0006103673949837685,9.360288095194846e-05,2.0885625417577103e-05,7.21787910151761e-06,6.780569947295589e-06,3.202914513167343e-06,7.006342068872275e-09,1.1437538128252876e-09,2.0073503638435833e-09,True
lapchole__4658497,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:03,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.9292709448332815,False,1.0020627996709663e-05,0.002610105322673917,0.9292618036270142,0.05940571799874306,0.008039689622819424,0.0005139601998962462,0.00010120476508745924,1.9928398614865728e-05,1.9928398614865728e-05,7.80407299316721e-06,0.0,0.0,0.0,True
lapchole__4658575,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:09:21,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,2,False,2,0.8237244444536613,False,8.344311027030926e-06,0.003366335527971387,0.8237151503562927,0.14314021170139313,0.028185982257127762,0.0012384055880829692,0.00024385654251091182,3.513086267048493e-05,4.2375912016723305e-05,1.2923923350172117e-05,0.0,0.0,0.0,False
lapchole__4658548,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:54,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,3,False,3,0.5222269166972311,False,4.3856935008079745e-06,0.00013643491547554731,0.010838368907570839,0.5222218632698059,0.46085917949676514,0.005119683220982552,0.000692873727530241,5.6874541769502684e-05,4.7150650061666965e-05,1.350888760498492e-05,0.0,0.0,0.0,False
lapchole__4658629,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:10:15,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,3,False,4,0.6877732679405494,False,7.416400421789149e-06,0.00013993721222504973,0.004634084179997444,0.25301244854927063,0.6877590417861938,0.04982110112905502,0.004089564550668001,0.0003356919332873076,0.00013993721222504973,4.0092680137604475e-05,0.0,0.0,0.0,False
lapchole__4658665,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:10:51,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,4,False,4,0.8757096215935627,False,8.333379810210317e-06,6.554711580974981e-05,0.00029376178281381726,0.007576216012239456,0.8756915330886841,0.10458643734455109,0.011023329570889473,0.0004843312781304121,0.00020189931092318147,4.7955290938261896e-05,0.0,0.0,0.0,False
lapchole__4658993,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:07:59,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9971083740884649,True,6.5215617723879404e-06,0.9971075651250537,0.002800669986754656,7.463533256668597e-05,7.866505256970413e-06,1.0646157306837267e-06,3.9165024645626545e-07,1.3535070308989816e-07,1.8500249154840276e-07,1.5337244008151174e-07,9.029881228470125e-11,3.120643367635042e-11,6.606402051488208e-11,True
lapchole__4659449,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:27,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,1,False,1,0.9613518783657448,True,1.4169509995554108e-05,0.9613487714475184,0.0372755341231823,0.00127549865283072,7.19587187631987e-05,6.69320297674858e-06,1.9176347905158764e-06,6.225648689905938e-07,8.509452413818508e-07,7.509565875807311e-07,1.9619380790727703e-10,7.217566888563634e-11,1.527959066870183e-10,False
lapchole__4659358,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:43,How many different foreign object classes appear in this frame? Please provide a number.,3,number,n_classes,,2,False,1,0.5785024878127607,True,9.758100350154564e-05,0.5784936541303757,0.3975924849510193,0.022430632263422012,0.0012654497986659408,7.139178342185915e-05,1.6957035768427886e-05,5.860194505658001e-06,5.860194505658001e-06,4.858271950070048e-06,2.660524471240699e-10,7.622529767351814e-11,1.1806005448490454e-10,False
lapchole__4660107,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:07:53,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.8429086915708964,True,6.716155621688813e-05,0.8428978275993251,0.14647367596626282,0.0082634799182415,0.002089334884658456,0.00013356670388020575,3.594898953451775e-05,1.0299558198312297e-05,1.0299558198312297e-05,5.51295624973136e-06,2.5278170446745615e-09,3.8765330443195454e-10,7.242317049631596e-10,True
lapchole__4660120,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:06,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.9488626554205432,False,1.0891805686696898e-05,0.003422103589400649,0.9488545060157776,0.041689757257699966,0.005642094649374485,0.0002809033903758973,6.26780092716217e-05,1.2342032277956605e-05,1.1594266652537044e-05,4.540380359685514e-06,0.0,0.0,0.0,True
lapchole__4660159,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:45,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,2,False,2,0.8228323080194578,False,3.5092416510451585e-05,0.05260071903467178,0.8228136897087097,0.09827108681201935,0.024846822023391724,0.0010916930623352528,0.00021496710542123765,4.7965648263925686e-05,3.9764920074958354e-05,1.5572166375932284e-05,0.0,0.0,0.0,False
lapchole__4660202,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:09:28,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,2,0.9072564813893831,False,3.414683305891231e-05,0.057998351752758026,0.9072468876838684,0.031044280156493187,0.0032720433082431555,0.0002685856889002025,7.695108070038259e-05,1.827748383220751e-05,2.0711102479253896e-05,9.190495802613441e-06,0.0,0.0,0.0,False
lapchole__4660233,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:09:59,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,3,False,4,0.6925182748320398,False,1.020695435727248e-05,7.54197608330287e-05,0.0028301056008785963,0.2886786162853241,0.6925040483474731,0.014372462406754494,0.0013368473155423999,0.00010308658966096118,5.1835198974004015e-05,1.6828422303660773e-05,0.0,0.0,0.0,False
lapchole__4660288,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:10:54,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,4,False,4,0.9429536093003907,False,1.1521981832629535e-05,5.163794048712589e-05,0.0004602439876180142,0.02512846700847149,0.9429388046264648,0.02847428433597088,0.002648521214723587,0.00016931428399402648,7.997840293683112e-05,2.152589695469942e-05,0.0,0.0,0.0,False
