qID,dataset,video,_video_key,_source,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,fold
heico__2298488,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:45:54,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298714,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:09,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2298345,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:19,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359225,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:28,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359231,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:00,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359158,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:52,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359427,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:24,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359462,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:26:30,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383217,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:47:57,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2383199,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:26,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278593,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:10,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278594,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:27,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278502,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:30,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278526,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:13,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294553,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:31:14,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294466,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:47,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294302,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:04,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294568,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:27,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2294158,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:13,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298635,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298550,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:42,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298541,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:32,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2298461,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:16,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298496,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:01,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359422,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:31:05,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359208,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:27:38,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359201,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:29,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359426,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:23,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359465,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:37:20,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383219,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:06,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2383186,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:29,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278587,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:35,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278599,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278563,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:33:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278521,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:08,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294281,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:21,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294492,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:32,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294604,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:46:37,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294547,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:49:11,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298246,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:33,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298223,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:32,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298252,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:24,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2298518,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:47:08,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298333,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:57,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359222,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:19,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359163,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:32:35,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359160,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:58,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359430,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:28,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359381,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:56,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383197,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:24,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278590,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:00,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278600,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:33,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278510,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:39,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278525,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:12,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294542,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:58,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
